"Problem","Planner","Run","Success?","Plan Length","Nodes Visited","Nodes Generated","Time (ms)"
"fantasy_two","EFS hmax",6,true,5,1970,28230,3869
"fantasy_two","EFS hmax",7,true,5,1970,28230,3895
"fantasy_two","EFS hmax",8,true,5,1970,28230,6534
"fantasy_two","EFS hmax",9,true,5,1970,28230,3896
"fantasy_two","EFS hmax",10,true,5,1970,28230,3909
"fantasy_two","EFS rp",1,true,5,14184,94185,14046
"fantasy_two","EFS rp",2,true,5,14348,95123,14254
"fantasy_two","EFS rp",3,true,5,14351,95168,23297
"fantasy_two","EFS rp",4,true,5,14352,95178,14339
"fantasy_two","EFS rp",5,true,5,14439,95575,14780
"fantasy_two","EFS rp",6,true,5,14345,95087,14596
"fantasy_two","EFS rp",7,true,5,14347,95109,14596
"fantasy_two","EFS rp",8,true,5,14350,95154,22464
"fantasy_two","EFS rp",9,true,5,14349,95142,14371
"fantasy_two","EFS rp",10,true,5,14347,95111,14264
"fantasy_two","GFS h+",1,true,6,1313,18745,2927
"fantasy_two","GFS h+",2,true,6,1313,18745,2871
"fantasy_two","GFS h+",3,true,6,1313,18745,2893
"fantasy_two","GFS h+",4,true,6,1313,18745,2887
"fantasy_two","GFS h+",5,true,6,1313,18745,3299
"fantasy_two","GFS h+",6,true,6,1313,18745,3624
"fantasy_two","GFS h+",7,true,6,1313,18745,3655
"fantasy_two","GFS h+",8,true,6,1313,18745,3882
"fantasy_two","GFS h+",9,true,6,1313,18745,3887
"fantasy_two","GFS h+",10,true,6,1313,18745,3893
"fantasy_two","GFS hmax",1,true,5,892,13030,2477
"fantasy_two","GFS hmax",2,true,5,892,13030,2562
"fantasy_two","GFS hmax",3,true,5,892,13030,2525
"fantasy_two","GFS hmax",4,true,5,892,13030,2432
"fantasy_two","GFS hmax",5,true,5,892,13030,2424
"fantasy_two","GFS hmax",6,true,5,892,13030,2475
"fantasy_two","GFS hmax",7,true,5,892,13030,2414
"fantasy_two","GFS hmax",8,true,5,892,13030,2461
"fantasy_two","GFS hmax",9,true,5,892,13030,2441
"fantasy_two","GFS hmax",10,true,5,892,13030,2451
"fantasy_two","GFS rp",1,true,5,2132,29174,6495
"fantasy_two","GFS rp",2,true,5,2139,29269,6636
"fantasy_two","GFS rp",3,true,5,2141,29288,6709
"fantasy_two","GFS rp",4,true,5,2143,29324,6854
"fantasy_two","GFS rp",5,true,5,2140,29279,6750
"fantasy_two","GFS rp",6,true,5,2137,29233,6741
"fantasy_two","GFS rp",7,true,5,2139,29269,6730
"fantasy_two","GFS rp",8,true,5,2141,29288,6720
"fantasy_two","GFS rp",9,true,5,2141,29288,6529
"fantasy_two","GFS rp",10,true,5,2139,29269,6559
"fantasy_all","BFS",1,false,,1000000,15014708,1829515
"fantasy_all","BFS",2,false,,1000000,15014708,1835169
"fantasy_all","BFS",3,false,,1000000,15014708,1832927
"fantasy_all","BFS",4,false,,1000000,15014708,1829995
"fantasy_all","BFS",5,false,,1000000,15014999,1818618
"fantasy_all","BFS",6,false,,1000000,15014636,1822501
"fantasy_all","BFS",7,false,,1000000,15014708,1821548
"fantasy_all","BFS",8,false,,1000000,15014708,1821949
"fantasy_all","BFS",9,false,,1000000,15014636,1751506
"fantasy_all","BFS",10,false,,1000000,15014636,1750499
"fantasy_all","EFS",1,false,,1000000,9285312,1137672
"fantasy_all","EFS",2,false,,1000000,9285312,1136851
"fantasy_all","EFS",3,false,,1000000,9285312,1800644
"fantasy_all","EFS",4,false,,1000000,9285312,1814269
"fantasy_all","EFS",5,false,,1000000,9299892,1790197
"fantasy_all","EFS",6,false,,1000000,9287110,1124240
"fantasy_all","EFS",7,false,,1000000,9285312,1129197
"fantasy_all","EFS",8,false,,1000000,9285312,1098860
"fantasy_all","EFS",9,false,,1000000,9287110,1094727
"fantasy_all","EFS",10,false,,1000000,9287110,1706187
"fantasy_all","GFS",1,false,,1000000,14244023,1571285
"fantasy_all","GFS",2,false,,1000000,14244023,1573772
"fantasy_all","GFS",3,false,,1000000,14244023,1568840
"fantasy_all","GFS",4,false,,1000000,14244023,1031126
"fantasy_all","GFS",5,false,,1000000,14240673,1032312
"fantasy_all","GFS",6,false,,1000000,14245938,1542659
"fantasy_all","GFS",7,false,,1000000,14244023,1011297
"fantasy_all","GFS",8,false,,1000000,14244023,1010869
"fantasy_all","GFS",9,false,,1000000,14245938,1054637
"fantasy_all","GFS",10,false,,1000000,14245938,1055328
"fantasy_all","A* h+",1,false,,1000000,15093797,7171145
"fantasy_all","A* h+",2,false,,1000000,15093758,7132187
"fantasy_all","A* h+",3,false,,1000000,15093758,7263176
"fantasy_all","A* h+",4,false,,1000000,15093758,7107389
"fantasy_all","A* h+",5,false,,1000000,15094232,4534390
"fantasy_all","A* h+",6,false,,1000000,15094046,4565699
"fantasy_all","A* h+",7,false,,1000000,15093758,7169229
"fantasy_all","A* h+",8,false,,1000000,15093758,7211645
"fantasy_all","A* h+",9,false,,1000000,15094046,4540181
"fantasy_all","A* h+",10,false,,1000000,15094046,4512532
"fantasy_all","A* hmax",1,false,,1000000,15504283,3137094
"fantasy_all","A* hmax",2,false,,1000000,15504283,3092524
"fantasy_all","A* hmax",3,false,,1000000,15504283,3117858
"fantasy_all","A* hmax",4,false,,1000000,15504283,3116687
"fantasy_all","A* hmax",5,false,,1000000,15504195,4768189
"fantasy_all","A* hmax",6,false,,1000000,15504283,4791816
"fantasy_all","A* hmax",7,false,,1000000,15504283,4754021
"fantasy_all","A* hmax",8,false,,1000000,15504283,4831567
"fantasy_all","A* hmax",9,false,,1000000,15504283,4704511
"fantasy_all","A* hmax",10,false,,1000000,15504283,4862201
"fantasy_all","A* rp",1,false,,1000000,15346552,3921989
"fantasy_all","A* rp",2,false,,1000000,15352587,3964780
"fantasy_all","A* rp",3,false,,1000000,15310885,3978141
"fantasy_all","A* rp",4,false,,1000000,15351388,3976293
"fantasy_all","A* rp",5,false,,1000000,15341048,6210712
"fantasy_all","A* rp",6,false,,1000000,15317210,6273837
"fantasy_all","A* rp",7,false,,1000000,15356048,4110931
"fantasy_all","A* rp",8,false,,1000000,15309696,4144772
"fantasy_all","A* rp",9,false,,1000000,15314732,6266347
"fantasy_all","A* rp",10,false,,1000000,15354253,6189963
"fantasy_all","EFS h+",1,false,,1000000,9927834,5366190
"fantasy_all","EFS h+",2,false,,1000000,9927834,3492137
"fantasy_all","EFS h+",3,false,,1000000,9927834,3498139
"fantasy_all","EFS h+",4,false,,1000000,9927834,5389706
"fantasy_all","EFS h+",5,false,,1000000,9927863,3629094
"fantasy_all","EFS h+",6,false,,1000000,9927010,3596752
"fantasy_all","EFS h+",7,false,,1000000,9927834,3594509
"fantasy_all","EFS h+",8,false,,1000000,9927834,3606243
"fantasy_all","EFS h+",9,false,,1000000,9927010,5052358
"fantasy_all","EFS h+",10,false,,1000000,9927010,4953483
"fantasy_all","EFS hmax",1,true,9,690346,10035292,3194205
"fantasy_all","EFS hmax",2,true,9,690346,10035292,3179076
"fantasy_all","EFS hmax",3,true,9,690346,10035292,3177104
"fantasy_all","EFS hmax",4,true,9,690346,10035292,3200900
"fantasy_all","EFS hmax",5,true,9,690356,10035400,2340788
"fantasy_all","EFS hmax",6,true,9,690353,10035329,2318475
"fantasy_all","EFS hmax",7,true,9,690346,10035292,2312770
"fantasy_all","EFS hmax",8,true,9,690346,10035292,2302857
"fantasy_all","EFS hmax",9,true,9,690353,10035329,3231987
"fantasy_all","EFS hmax",10,true,9,690353,10035329,3266409
"fantasy_all","EFS rp",1,false,,1000000,9744741,3858353
"fantasy_all","EFS rp",2,false,,1000000,9457790,3624643
"fantasy_all","EFS rp",3,false,,1000000,9472591,2556133
"fantasy_all","EFS rp",4,false,,1000000,9469913,2573331
"fantasy_all","EFS rp",5,false,,1000000,9457988,2550833
"fantasy_all","EFS rp",6,false,,1000000,9464530,2549870
"fantasy_all","EFS rp",7,false,,1000000,9460799,3651535
"fantasy_all","EFS rp",8,false,,1000000,9471089,3645998
"fantasy_all","EFS rp",9,false,,1000000,9476046,2639819
"fantasy_all","EFS rp",10,false,,1000000,9464431,2572974
"fantasy_all","GFS h+",1,false,,1000000,14508844,3182916
"fantasy_all","GFS h+",2,false,,1000000,14508846,4311339
"fantasy_all","GFS h+",3,false,,1000000,14508846,3234523
"fantasy_all","GFS h+",4,false,,1000000,14508846,4292934
"fantasy_all","GFS h+",5,false,,1000000,14508306,4319624
"fantasy_all","GFS h+",6,false,,1000000,14509018,4294624
"fantasy_all","GFS h+",7,false,,1000000,14508846,4101380
"fantasy_all","GFS h+",8,false,,1000000,14508846,4197303
"fantasy_all","GFS h+",9,false,,1000000,14509018,3297255
"fantasy_all","GFS h+",10,false,,1000000,14509018,3259015
"fantasy_all","GFS hmax",1,false,,1000000,14965786,2935352
"fantasy_all","GFS hmax",2,false,,1000000,14965786,2930779
"fantasy_all","GFS hmax",3,false,,1000000,14965786,3930373
"fantasy_all","GFS hmax",4,false,,1000000,14965786,3902847
"fantasy_all","GFS hmax",5,false,,1000000,14965796,3991444
"fantasy_all","GFS hmax",6,false,,1000000,14965783,4093266
"fantasy_all","GFS hmax",7,false,,1000000,14965786,2798170
"fantasy_all","GFS hmax",8,false,,1000000,14965786,2734675
"fantasy_all","GFS hmax",9,false,,1000000,14965783,4057644
"fantasy_all","GFS hmax",10,false,,1000000,14965783,2746072
"fantasy_all","GFS rp",1,false,,1000000,14528994,2822228
"fantasy_all","GFS rp",2,false,,1000000,14530261,4262970
"fantasy_all","GFS rp",3,false,,1000000,14490127,4344069
"fantasy_all","GFS rp",4,false,,1000000,14525438,4221245
"fantasy_all","GFS rp",5,false,,1000000,14515663,2814635
"fantasy_all","GFS rp",6,false,,1000000,14495787,2827382
"fantasy_all","GFS rp",7,false,,1000000,14528481,2869515
"fantasy_all","GFS rp",8,false,,1000000,14491177,4353809
"fantasy_all","GFS rp",9,false,,1000000,14494332,2790841
"fantasy_all","GFS rp",10,false,,1000000,14533383,4426520
"space_any","BFS",1,true,2,4,34,2
"space_any","BFS",2,true,2,4,34,0
"space_any","BFS",3,true,2,4,34,0
"space_any","BFS",4,true,2,4,34,0
"space_any","BFS",5,true,2,4,34,0
"space_any","BFS",6,true,2,4,34,0
"space_any","BFS",7,true,2,4,34,1
"space_any","BFS",8,true,2,4,34,0
"space_any","BFS",9,true,2,4,34,2
"space_any","BFS",10,true,2,4,34,0
"space_any","EFS",1,true,2,14,79,2
"space_any","EFS",2,true,2,14,79,1
"space_any","EFS",3,true,2,14,79,4
"space_any","EFS",4,true,2,13,79,0
"space_any","EFS",5,true,2,13,79,4
"space_any","EFS",6,true,2,13,79,4
"space_any","EFS",7,true,2,13,79,2
"space_any","EFS",8,true,2,13,79,2
"space_any","EFS",9,true,2,13,79,2
"space_any","EFS",10,true,2,13,79,4
"space_any","GFS",1,true,2,4,25,2
"space_any","GFS",2,true,2,4,25,0
"space_any","GFS",3,true,2,4,25,2
"space_any","GFS",4,true,2,4,25,0
"space_any","GFS",5,true,2,4,25,0
"space_any","GFS",6,true,2,4,25,2
"space_any","GFS",7,true,2,4,25,2
"space_any","GFS",8,true,2,4,25,2
"space_any","GFS",9,true,2,4,25,2
"space_any","GFS",10,true,2,4,25,0
"space_any","A* h+",1,true,2,2,16,2
"space_any","A* h+",2,true,2,2,16,0
"space_any","A* h+",3,true,2,2,16,2
"space_any","A* h+",4,true,2,2,16,2
"space_any","A* h+",5,true,2,2,16,0
"space_any","A* h+",6,true,2,2,16,0
"space_any","A* h+",7,true,2,2,16,0
"space_any","A* h+",8,true,2,2,16,0
"space_any","A* h+",9,true,2,2,16,2
"space_any","A* h+",10,true,2,2,16,2
"space_any","A* hmax",1,true,2,2,16,0
"space_any","A* hmax",2,true,2,2,16,2
"space_any","A* hmax",3,true,2,2,16,0
"space_any","A* hmax",4,true,2,2,16,0
"space_any","A* hmax",5,true,2,2,16,2
"space_any","A* hmax",6,true,2,2,16,0
"space_any","A* hmax",7,true,2,2,16,2
"space_any","A* hmax",8,true,2,2,16,0
"space_any","A* hmax",9,true,2,2,16,2
"space_any","A* hmax",10,true,2,2,16,4
"space_any","A* rp",1,true,2,26,329,20
"space_any","A* rp",2,true,3,13,82,6
"space_any","A* rp",3,true,2,26,329,22
"space_any","A* rp",4,true,2,26,329,22
"space_any","A* rp",5,true,2,24,299,20
"space_any","A* rp",6,true,3,13,82,6
"space_any","A* rp",7,true,3,13,82,6
"space_any","A* rp",8,true,2,24,299,22
"space_any","A* rp",9,true,2,24,299,20
"space_any","A* rp",10,true,2,26,329,24
"space_any","EFS h+",1,true,2,7,47,2
"space_any","EFS h+",2,true,2,7,47,2
"space_any","EFS h+",3,true,2,7,47,2
"space_any","EFS h+",4,true,2,7,47,2
"space_any","EFS h+",5,true,2,7,47,4
"space_any","EFS h+",6,true,2,7,47,0
"space_any","EFS h+",7,true,2,7,47,4
"space_any","EFS h+",8,true,2,7,47,2
"space_any","EFS h+",9,true,2,7,47,4
"space_any","EFS h+",10,true,2,7,47,4
"space_any","EFS hmax",1,true,2,5,42,2
"space_any","EFS hmax",2,true,2,5,42,2
"space_any","EFS hmax",3,true,2,5,42,2
"space_any","EFS hmax",4,true,2,5,42,4
"space_any","EFS hmax",5,true,2,5,42,4
"space_any","EFS hmax",6,true,2,5,42,4
"space_any","EFS hmax",7,true,2,5,42,2
"space_any","EFS hmax",8,true,2,5,42,4
"space_any","EFS hmax",9,true,2,5,42,2
"space_any","EFS hmax",10,true,2,5,42,2
"space_any","EFS rp",1,true,2,7,47,2
"space_any","EFS rp",2,true,3,13,84,6
"space_any","EFS rp",3,true,2,7,47,4
"space_any","EFS rp",4,true,2,7,47,2
"space_any","EFS rp",5,true,2,7,47,4
"space_any","EFS rp",6,true,3,13,84,8
"space_any","EFS rp",7,true,3,13,84,8
"space_any","EFS rp",8,true,2,7,47,2
"space_any","EFS rp",9,true,2,7,47,4
"space_any","EFS rp",10,true,2,7,47,2
"space_any","GFS h+",1,true,2,2,12,0
"space_any","GFS h+",2,true,2,2,12,2
"space_any","GFS h+",3,true,2,2,12,2
"space_any","GFS h+",4,true,2,2,12,0
"space_any","GFS h+",5,true,2,2,12,2
"space_any","GFS h+",6,true,2,2,12,4
"space_any","GFS h+",7,true,2,2,12,0
"space_any","GFS h+",8,true,2,2,12,0
"space_any","GFS h+",9,true,2,2,12,2
"space_any","GFS h+",10,true,2,2,12,2
"space_any","GFS hmax",1,true,2,2,12,2
"space_any","GFS hmax",2,true,2,2,12,0
"space_any","GFS hmax",3,true,2,2,12,0
"space_any","GFS hmax",4,true,2,2,12,2
"space_any","GFS hmax",5,true,2,2,12,0
"space_any","GFS hmax",6,true,2,2,12,0
"space_any","GFS hmax",7,true,2,2,12,2
"space_any","GFS hmax",8,true,2,2,12,0
"space_any","GFS hmax",9,true,2,2,12,4
"space_any","GFS hmax",10,true,2,2,12,2
"space_any","GFS rp",1,true,2,21,113,10
"space_any","GFS rp",2,true,3,6,54,6
"space_any","GFS rp",3,true,2,21,113,8
"space_any","GFS rp",4,true,2,21,113,7
"space_any","GFS rp",5,true,2,21,113,9
"space_any","GFS rp",6,true,3,6,54,4
"space_any","GFS rp",7,true,3,6,54,4
"space_any","GFS rp",8,true,2,21,113,6
"space_any","GFS rp",9,true,2,21,113,12
"space_any","GFS rp",10,true,2,21,113,12
"space_two","BFS",1,true,3,18,214,14
"space_two","BFS",2,true,3,18,214,12
"space_two","BFS",3,true,3,18,214,8
"space_two","BFS",4,true,3,17,213,6
"space_two","BFS",5,true,3,17,213,6
"space_two","BFS",6,true,3,17,213,6
"space_two","BFS",7,true,3,17,213,8
"space_two","BFS",8,true,3,17,213,8
"space_two","BFS",9,true,3,17,213,5
"space_two","BFS",10,true,3,17,213,8
"space_two","EFS",1,true,3,15,92,4
"space_two","EFS",2,true,3,15,92,2
"space_two","EFS",3,true,3,15,92,4
"space_two","EFS",4,true,3,14,92,2
"space_two","EFS",5,true,3,14,92,2
"space_two","EFS",6,true,3,14,92,1
"space_two","EFS",7,true,3,14,92,2
"space_two","EFS",8,true,3,14,92,4
"space_two","EFS",9,true,3,14,92,2
"space_two","EFS",10,true,3,14,92,4
"space_two","GFS",1,true,3,15,94,4
"space_two","GFS",2,true,3,14,94,0
"space_two","GFS",3,true,3,15,94,3
"space_two","GFS",4,true,3,15,94,2
"space_two","GFS",5,true,3,14,94,2
"space_two","GFS",6,true,3,14,94,4
"space_two","GFS",7,true,3,15,94,4
"space_two","GFS",8,true,3,14,94,4
"space_two","GFS",9,true,3,14,94,2
"space_two","GFS",10,true,3,15,94,2
"space_two","A* h+",1,true,3,27,282,21
"space_two","A* h+",2,true,3,27,282,21
"space_two","A* h+",3,true,3,27,282,24
"space_two","A* h+",4,true,3,27,282,25
"space_two","A* h+",5,true,3,27,282,24
"space_two","A* h+",6,true,3,27,282,24
"space_two","A* h+",7,true,3,27,282,24
"space_two","A* h+",8,true,3,27,282,20
"space_two","A* h+",9,true,3,27,282,22
"space_two","A* h+",10,true,3,27,282,23
"space_two","A* hmax",1,true,3,27,281,24
"space_two","A* hmax",2,true,3,27,281,24
"space_two","A* hmax",3,true,3,27,281,24
"space_two","A* hmax",4,true,3,27,281,20
"space_two","A* hmax",5,true,3,27,281,22
"space_two","A* hmax",6,true,3,27,281,20
"space_two","A* hmax",7,true,3,27,281,23
"space_two","A* hmax",8,true,3,27,281,24
"space_two","A* hmax",9,true,3,27,281,23
"space_two","A* hmax",10,true,3,27,281,21
"space_two","A* rp",1,true,3,30,351,22
"space_two","A* rp",2,true,3,13,82,6
"space_two","A* rp",3,true,3,30,351,22
"space_two","A* rp",4,true,3,30,351,24
"space_two","A* rp",5,true,3,28,321,24
"space_two","A* rp",6,true,3,13,82,6
"space_two","A* rp",7,true,3,13,82,7
"space_two","A* rp",8,true,3,28,321,21
"space_two","A* rp",9,true,3,28,321,22
"space_two","A* rp",10,true,3,30,351,22
"space_two","EFS h+",1,true,3,8,56,4
"space_two","EFS h+",2,true,3,8,56,4
"space_two","EFS h+",3,true,3,8,56,4
"space_two","EFS h+",4,true,3,8,56,4
"space_two","EFS h+",5,true,3,8,56,2
"space_two","EFS h+",6,true,3,8,56,2
"space_two","EFS h+",7,true,3,8,56,4
"space_two","EFS h+",8,true,3,8,56,4
"space_two","EFS h+",9,true,3,8,56,3
"space_two","EFS h+",10,true,3,8,56,4
"space_two","EFS hmax",1,true,3,6,51,4
"space_two","EFS hmax",2,true,3,6,51,2
"space_two","EFS hmax",3,true,3,6,51,0
"space_two","EFS hmax",4,true,3,6,51,2
"space_two","EFS hmax",5,true,3,6,51,4
"space_two","EFS hmax",6,true,3,6,51,4
"space_two","EFS hmax",7,true,3,6,51,4
"space_two","EFS hmax",8,true,3,6,51,5
"space_two","EFS hmax",9,true,3,6,51,2
"space_two","EFS hmax",10,true,3,6,51,4
"space_two","EFS rp",1,true,3,8,56,4
"space_two","EFS rp",2,true,3,13,84,8
"space_two","EFS rp",3,true,3,8,56,4
"space_two","EFS rp",4,true,3,8,56,4
"space_two","EFS rp",5,true,3,8,56,4
"space_two","EFS rp",6,true,3,13,84,8
"space_two","EFS rp",7,true,3,13,84,6
"space_two","EFS rp",8,true,3,8,56,6
"space_two","EFS rp",9,true,3,8,56,4
"space_two","EFS rp",10,true,3,8,56,4
"space_two","GFS h+",1,true,3,7,50,4
"space_two","GFS h+",2,true,3,7,50,2
"space_two","GFS h+",3,true,3,7,50,2
"space_two","GFS h+",4,true,3,7,50,2
"space_two","GFS h+",5,true,3,7,50,2
"space_two","GFS h+",6,true,3,7,50,4
"space_two","GFS h+",7,true,3,7,50,4
"space_two","GFS h+",8,true,3,7,50,4
"space_two","GFS h+",9,true,3,7,50,4
"space_two","GFS h+",10,true,3,7,50,0
"space_two","GFS hmax",1,true,3,7,50,4
"space_two","GFS hmax",2,true,3,7,50,4
"space_two","GFS hmax",3,true,3,7,50,2
"space_two","GFS hmax",4,true,3,7,50,2
"space_two","GFS hmax",5,true,3,7,50,0
"space_two","GFS hmax",6,true,3,7,50,2
"space_two","GFS hmax",7,true,3,7,50,2
"space_two","GFS hmax",8,true,3,7,50,2
"space_two","GFS hmax",9,true,3,7,50,0
"space_two","GFS hmax",10,true,3,7,50,2
"space_two","GFS rp",1,true,3,25,135,10
"space_two","GFS rp",2,true,3,6,54,6
"space_two","GFS rp",3,true,3,25,135,10
"space_two","GFS rp",4,true,3,25,135,12
"space_two","GFS rp",5,true,3,25,135,10
"space_two","GFS rp",6,true,3,6,54,6
"space_two","GFS rp",7,true,3,6,54,4
"space_two","GFS rp",8,true,3,25,135,7
"space_two","GFS rp",9,true,3,25,135,7
"space_two","GFS rp",10,true,3,25,135,10
"space_three","BFS",1,true,3,18,214,6
"space_three","BFS",2,true,3,18,214,6
"space_three","BFS",3,true,3,18,214,8
"space_three","BFS",4,true,3,17,213,10
"space_three","BFS",5,true,3,17,213,6
"space_three","BFS",6,true,3,17,213,5
"space_three","BFS",7,true,3,17,213,5
"space_three","BFS",8,true,3,17,213,6
"space_three","BFS",9,true,3,17,213,8
"space_three","BFS",10,true,3,17,213,8
"space_three","EFS",1,true,3,15,92,4
"space_three","EFS",2,true,3,15,92,4
"space_three","EFS",3,true,3,15,92,2
"space_three","EFS",4,true,3,14,92,4
"space_three","EFS",5,true,3,14,92,3
"space_three","EFS",6,true,3,14,92,4
"space_three","EFS",7,true,3,14,92,4
"space_three","EFS",8,true,3,14,92,2
"space_three","EFS",9,true,3,14,92,2
"space_three","EFS",10,true,3,14,92,4
"space_three","GFS",1,true,3,47,244,8
"space_three","GFS",2,true,3,45,222,7
"space_three","GFS",3,true,3,47,244,8
"space_three","GFS",4,true,3,36,219,6
"space_three","GFS",5,true,3,34,197,8
"space_three","GFS",6,true,3,34,197,8
"space_three","GFS",7,true,3,36,219,8
"space_three","GFS",8,true,3,34,197,8
"space_three","GFS",9,true,3,34,197,6
"space_three","GFS",10,true,3,36,219,6
"space_three","A* h+",1,true,3,27,282,23
"space_three","A* h+",2,true,3,27,282,21
"space_three","A* h+",3,true,3,27,282,23
"space_three","A* h+",4,true,3,27,282,22
"space_three","A* h+",5,true,3,27,282,22
"space_three","A* h+",6,true,3,27,282,24
"space_three","A* h+",7,true,3,27,282,24
"space_three","A* h+",8,true,3,27,282,21
"space_three","A* h+",9,true,3,27,282,21
"space_three","A* h+",10,true,3,27,282,22
"space_three","A* hmax",1,true,3,27,281,24
"space_three","A* hmax",2,true,3,27,281,24
"space_three","A* hmax",3,true,3,27,281,21
"space_three","A* hmax",4,true,3,27,281,21
"space_three","A* hmax",5,true,3,27,281,24
"space_three","A* hmax",6,true,3,27,281,24
"space_three","A* hmax",7,true,3,27,281,25
"space_three","A* hmax",8,true,3,27,281,19
"space_three","A* hmax",9,true,3,27,281,23
"space_three","A* hmax",10,true,3,27,281,22
"space_three","A* rp",1,true,3,112,1765,119
"space_three","A* rp",2,true,3,13,82,8
"space_three","A* rp",3,true,3,112,1765,113
"space_three","A* rp",4,true,3,112,1765,116
"space_three","A* rp",5,true,3,105,1646,110
"space_three","A* rp",6,true,3,13,82,5
"space_three","A* rp",7,true,3,13,82,6
"space_three","A* rp",8,true,3,105,1646,108
"space_three","A* rp",9,true,3,105,1646,113
"space_three","A* rp",10,true,3,112,1765,119
"space_three","EFS h+",1,true,3,21,132,10
"space_three","EFS h+",2,true,3,21,132,8
"space_three","EFS h+",3,true,3,21,132,10
"space_three","EFS h+",4,true,3,21,132,10
"space_three","EFS h+",5,true,3,21,132,8
"space_three","EFS h+",6,true,3,21,132,8
"space_three","EFS h+",7,true,3,21,132,8
"space_three","EFS h+",8,true,3,21,132,8
"space_three","EFS h+",9,true,3,21,132,8
"space_three","EFS h+",10,true,3,21,132,9
"space_three","EFS hmax",1,true,3,14,120,6
"space_three","EFS hmax",2,true,3,14,120,8
"space_three","EFS hmax",3,true,3,14,120,8
"space_three","EFS hmax",4,true,3,14,120,8
"space_three","EFS hmax",5,true,3,14,120,8
"space_three","EFS hmax",6,true,3,14,120,10
"space_three","EFS hmax",7,true,3,14,120,8
"space_three","EFS hmax",8,true,3,14,120,6
"space_three","EFS hmax",9,true,3,14,120,8
"space_three","EFS hmax",10,true,3,14,120,10
"space_three","EFS rp",1,true,3,16,170,12
"space_three","EFS rp",2,true,3,13,84,8
"space_three","EFS rp",3,true,3,16,170,11
"space_three","EFS rp",4,true,3,16,170,9
"space_three","EFS rp",5,true,3,16,170,9
"space_three","EFS rp",6,true,3,13,84,7
"space_three","EFS rp",7,true,3,13,84,6
"space_three","EFS rp",8,true,3,16,170,10
"space_three","EFS rp",9,true,3,16,170,12
"space_three","EFS rp",10,true,3,16,170,10
"space_three","GFS h+",1,true,3,27,135,8
"space_three","GFS h+",2,true,3,27,135,10
"space_three","GFS h+",3,true,3,27,135,10
"space_three","GFS h+",4,true,3,27,135,10
"space_three","GFS h+",5,true,3,27,135,8
"space_three","GFS h+",6,true,3,27,135,8
"space_three","GFS h+",7,true,3,27,135,8
"space_three","GFS h+",8,true,3,27,135,8
"space_three","GFS h+",9,true,3,27,135,8
"space_three","GFS h+",10,true,3,27,135,8
"space_three","GFS hmax",1,true,3,19,132,8
"space_three","GFS hmax",2,true,3,19,132,11
"space_three","GFS hmax",3,true,3,19,132,7
"space_three","GFS hmax",4,true,3,19,132,9
"space_three","GFS hmax",5,true,3,19,132,8
"space_three","GFS hmax",6,true,3,19,132,8
"space_three","GFS hmax",7,true,3,19,132,10
"space_three","GFS hmax",8,true,3,19,132,6
"space_three","GFS hmax",9,true,3,19,132,8
"space_three","GFS hmax",10,true,3,19,132,8
"space_three","GFS rp",1,true,4,90,788,54
"space_three","GFS rp",2,true,3,6,54,5
"space_three","GFS rp",3,true,4,89,764,55
"space_three","GFS rp",4,true,4,89,764,58
"space_three","GFS rp",5,true,4,89,764,53
"space_three","GFS rp",6,true,3,6,54,4
"space_three","GFS rp",7,true,3,6,54,4
"space_three","GFS rp",8,true,4,90,788,56
"space_three","GFS rp",9,true,4,89,764,53
"space_three","GFS rp",10,true,4,89,764,54
"space_four","BFS",1,true,5,131,1756,61
"space_four","BFS",2,true,5,124,1677,61
"space_four","BFS",3,true,5,131,1758,68
"space_four","BFS",4,true,5,120,1606,53
"space_four","BFS",5,true,5,113,1527,54
"space_four","BFS",6,true,5,113,1527,55
"space_four","BFS",7,true,5,120,1608,59
"space_four","BFS",8,true,5,113,1527,54
"space_four","BFS",9,true,5,113,1527,57
"space_four","BFS",10,true,5,120,1606,57
"space_four","EFS",1,true,5,509,3000,104
"space_four","EFS",2,true,5,509,3000,105
"space_four","EFS",3,true,5,509,3000,119
"space_four","EFS",4,true,5,506,2990,448
"space_four","EFS",5,true,5,506,2990,101
"space_four","EFS",6,true,5,506,2990,103
"space_four","EFS",7,true,5,506,2990,101
"space_four","EFS",8,true,5,506,2990,101
"space_four","EFS",9,true,5,506,2990,103
"space_four","EFS",10,true,5,506,2990,100
"space_four","GFS",1,true,5,154,1106,39
"space_four","GFS",2,true,5,139,1041,40
"space_four","GFS",3,true,5,153,1082,41
"space_four","GFS",4,true,5,140,975,37
"space_four","GFS",5,true,5,125,910,34
"space_four","GFS",6,true,5,125,910,35
"space_four","GFS",7,true,5,140,975,36
"space_four","GFS",8,true,5,126,934,38
"space_four","GFS",9,true,5,125,910,37
"space_four","GFS",10,true,5,140,975,36
"space_four","A* h+",1,true,5,51,460,40
"space_four","A* h+",2,true,5,51,460,39
"space_four","A* h+",3,true,5,51,460,41
"space_four","A* h+",4,true,5,49,442,42
"space_four","A* h+",5,true,5,49,442,39
"space_four","A* h+",6,true,5,49,442,38
"space_four","A* h+",7,true,5,49,442,40
"space_four","A* h+",8,true,5,49,442,38
"space_four","A* h+",9,true,5,49,442,41
"space_four","A* h+",10,true,5,49,442,42
